timestamp,open,high,low,close,volume,sma_fast,sma_slow,rsi,signal
2025-12-17 04:00:00,87213.6,87398.54,86721.86,86752.26,378.79516,,,,HOLD
2025-12-17 05:00:00,86752.27,86756.74,86209.11,86626.39,634.29318,,,,HOLD
2025-12-17 06:00:00,86626.4,87005.27,86587.82,86777.98,454.66393,,,,HOLD
2025-12-17 07:00:00,86777.98,87169.37,86593.55,87045.59,627.05868,,,,HOLD
2025-12-17 08:00:00,87045.59,87045.59,86326.8,86395.66,456.87442,,,,HOLD
2025-12-17 09:00:00,86395.67,86615.38,86262.85,86417.46,334.04163,,,,HOLD
2025-12-17 10:00:00,86417.45,86837.63,86238.91,86624.49,386.26358,,,,HOLD
2025-12-17 11:00:00,86624.5,87137.42,86565.23,86983.26,504.05307,,,,HOLD
2025-12-17 12:00:00,86983.26,87215.97,86828.0,87029.55,620.91109,86739.18222222223,,,HOLD
2025-12-17 13:00:00,87029.56,87860.0,86817.27,87631.37,984.05009,86836.86111111111,,,HOLD
2025-12-17 14:00:00,87631.37,89685.17,87161.39,89675.85,2426.7071,87175.69,,,HOLD
2025-12-17 15:00:00,89675.85,90365.85,87136.97,87233.44,4100.60903,87226.29666666668,,,HOLD
2025-12-17 16:00:00,87233.44,87769.23,86166.66,86986.51,2213.28706,87219.73222222223,,,HOLD
2025-12-17 17:00:00,86986.5,87103.44,86265.15,86427.12,812.7277,87223.22777777778,,47.89523972283504,HOLD
2025-12-17 18:00:00,86427.12,86850.64,85662.46,85829.22,910.41728,87157.86777777778,,44.45409778149495,HOLD
2025-12-17 19:00:00,85829.25,86195.38,85314.0,86018.53,1109.18442,87090.5388888889,,46.37542544894254,HOLD
2025-12-17 20:00:00,86018.53,86252.16,85644.09,85891.18,709.05939,86969.19666666667,,44.69681928759887,HOLD
2025-12-17 21:00:00,85890.36,86049.17,85700.0,85982.88,262.46393,86852.9,,43.50827294929457,HOLD
2025-12-17 22:00:00,85982.88,86431.14,85888.2,86339.09,477.50595,86709.31333333332,,49.64157138349513,HOLD
2025-12-17 23:00:00,86339.1,86340.6,85950.0,86243.22,251.49926,86327.90999999999,,48.906277854637366,HOLD
2025-12-18 00:00:00,86243.23,86313.71,86056.56,86230.74,267.87743,86216.49888888889,86721.03761904762,47.466512930918,BEARISH
2025-12-18 01:00:00,86230.74,86242.15,85863.93,86119.21,322.24363,86120.13222222222,86690.89238095238,44.25778908431665,BEARISH
2025-12-18 02:00:00,86119.27,86863.75,86011.2,86699.64,501.47272,86150.41222222224,86694.38047619048,47.952855676666466,BEARISH
2025-12-18 03:00:00,86699.64,86699.64,86270.59,86618.34,624.40718,86238.09222222221,86686.77857142857,43.27987910774298,BEARISH
2025-12-18 04:00:00,86618.35,86901.4,86607.34,86765.43,404.8311,86321.08111111113,86673.43761904762,24.197946772105738,BEARISH
2025-12-18 05:00:00,86765.44,86768.78,86384.61,86440.9,380.26204,86382.16111111111,86675.59190476191,38.74878620791463,BEARISH
2025-12-18 06:00:00,86440.9,86660.61,86411.62,86645.93,241.79517,86455.83333333333,86686.47142857143,45.10677792719787,BEARISH
2025-12-18 07:00:00,86645.93,86863.75,86593.07,86833.84,524.31368,86510.80555555556,86696.44047619047,56.541767461011936,BEARISH
2025-12-18 08:00:00,86833.83,87126.22,86685.14,86978.98,699.0764,86592.55666666667,86696.23666666666,71.64555627513289,BEARISH
2025-12-18 09:00:00,86978.98,87392.43,86803.06,87280.95,575.12681,86709.24666666666,86708.20809523811,72.79938162352722,BEARISH
2025-12-18 10:00:00,87280.95,87453.63,87213.27,87341.95,387.02725,86845.10666666666,86694.4261904762,76.84433737079944,BEARISH
2025-12-18 11:00:00,87342.0,87356.81,87067.26,87300.74,233.58665,86911.89555555554,86581.3257142857,74.84934193159137,BEARISH
2025-12-18 12:00:00,87300.5,87428.0,87109.76,87259.99,364.92164,86983.19,86582.59,69.70901962127218,BULLISH
2025-12-18 13:00:00,87259.99,89203.23,87259.99,88851.7,2595.36979,87214.99777777778,86671.40857142856,84.03478006722217,BEARISH
2025-12-18 14:00:00,88851.7,89477.61,87727.25,88345.2,2494.91228,87426.58666666667,86762.74571428572,74.43840872841594,BEARISH
2025-12-18 15:00:00,88345.19,89362.79,87966.24,88513.44,1859.88413,87634.08777777778,86890.56571428572,77.3138694125459,BEARISH
2025-12-18 16:00:00,88513.43,88533.61,87852.0,88014.0,962.80719,87765.21666666666,86985.5880952381,65.27678982384204,BULLISH
2025-12-18 17:00:00,88014.0,88022.63,85481.22,86483.56,2784.29449,87710.17,87013.79666666666,48.82819564038005,BULLISH
2025-12-18 18:00:00,86483.56,86889.04,85720.0,85970.0,1482.84371,87564.50888888889,87013.18333333333,43.49865875048841,BULLISH
